Year,HarvCounty,SeasonGroup,Sex,AssignedAge,Total
2014,JASPER,ARCHERY,F,F,51
2014,JASPER,ARCHERY,M,A,127
2014,JASPER,ARCHERY,M,F,46
2014,JASPER,ARCHERY,M,Y,58
2014,JASPER,FIREARM,F,A,299
2014,JASPER,FIREARM,F,F,91
2014,JASPER,FIREARM,M,A,199
2014,JASPER,FIREARM,M,F,126
2014,JASPER,FIREARM,M,Y,137
2014,JASPER,MUZZLE,F,A,14
2014,JASPER,MUZZLE,F,F,2
2014,JASPER,MUZZLE,M,A,7
2014,JASPER,MUZZLE,M,F,3
2014,JASPER,MUZZLE,M,Y,5
2014,JASPER,YOUTH,F,A,13
2014,JASPER,YOUTH,F,F,9
2014,JASPER,YOUTH,M,A,5
2014,JASPER,YOUTH,M,F,2
2014,JASPER,YOUTH,M,Y,9
2014,JEFFERSON,ARCHERY,F,A,586
2014,JEFFERSON,ARCHERY,F,F,98
2014,JEFFERSON,ARCHERY,M,A,353
2014,JEFFERSON,ARCHERY,M,F,123
2014,JEFFERSON,ARCHERY,M,Y,215
2014,JEFFERSON,FIREARM,F,A,709
2014,JEFFERSON,FIREARM,F,F,156
2014,JEFFERSON,FIREARM,M,A,503
2014,JEFFERSON,FIREARM,M,F,222
2014,JEFFERSON,FIREARM,M,Y,358
2014,JEFFERSON,MUZZLE,F,A,55
2014,JEFFERSON,MUZZLE,F,F,13
2014,JEFFERSON,MUZZLE,M,A,12
2014,JEFFERSON,MUZZLE,M,F,11
2014,JEFFERSON,MUZZLE,M,Y,8
2014,JEFFERSON,YOUTH,F,A,23
2014,JEFFERSON,YOUTH,F,F,6
2014,JEFFERSON,YOUTH,M,A,11
2014,JEFFERSON,YOUTH,M,F,8
2014,JEFFERSON,YOUTH,M,Y,21
2014,JERSEY,ARCHERY,F,A,169
2014,JERSEY,ARCHERY,F,F,23
2014,JERSEY,ARCHERY,M,A,123
2014,JERSEY,ARCHERY,M,F,43
2014,JERSEY,ARCHERY,M,Y,79
2014,JERSEY,FIREARM,F,A,262
2014,JERSEY,FIREARM,F,F,48
2014,JERSEY,FIREARM,M,A,122
2014,JERSEY,FIREARM,M,F,100
2014,JERSEY,FIREARM,M,Y,117
2014,JERSEY,MUZZLE,F,A,16
2014,JERSEY,MUZZLE,F,F,3
2014,JERSEY,MUZZLE,M,A,4
2014,JERSEY,MUZZLE,M,F,7
2014,JERSEY,MUZZLE,M,Y,1
2014,JERSEY,YOUTH,F,A,11
2014,JERSEY,YOUTH,F,F,3
2014,JERSEY,YOUTH,M,A,1
2014,JERSEY,YOUTH,M,F,5
2014,JERSEY,YOUTH,M,Y,10
2014,JODAVIESS,ARCHERY,F,A,431
2014,JODAVIESS,ARCHERY,F,F,76
2014,JODAVIESS,ARCHERY,M,A,306
2014,JODAVIESS,ARCHERY,M,F,103
2014,JODAVIESS,ARCHERY,M,Y,214
2014,JODAVIESS,CWD,F,A,255
2014,JODAVIESS,CWD,F,F,68
2014,JODAVIESS,CWD,M,A,43
2014,JODAVIESS,CWD,M,F,83
2014,JODAVIESS,CWD,M,Y,61
2014,JODAVIESS,FIREARM,F,A,688
2014,JODAVIESS,FIREARM,F,F,185
2014,JODAVIESS,FIREARM,F,U,1
2014,JODAVIESS,FIREARM,M,A,531
2014,JODAVIESS,FIREARM,M,F,274
2014,JODAVIESS,FIREARM,M,Y,317
2014,JODAVIESS,MUZZLE,F,A,33
2014,JODAVIESS,MUZZLE,F,F,13
2014,JODAVIESS,MUZZLE,M,A,14
2014,JODAVIESS,MUZZLE,M,F,10
2014,JODAVIESS,MUZZLE,M,Y,8
2014,JODAVIESS,YOUTH,F,A,19
2014,JODAVIESS,YOUTH,F,F,7
2014,JODAVIESS,YOUTH,M,A,6
2014,JODAVIESS,YOUTH,M,F,3
2014,JODAVIESS,YOUTH,M,Y,14
2014,JOHNSON,ARCHERY,F,A,325
2014,JOHNSON,ARCHERY,F,F,59
2014,JOHNSON,ARCHERY,M,A,195
2014,JOHNSON,ARCHERY,M,F,70
2014,JOHNSON,ARCHERY,M,Y,135
2014,JOHNSON,FIREARM,F,A,500
2014,JOHNSON,FIREARM,F,F,130
2014,JOHNSON,FIREARM,M,A,384
2014,JOHNSON,FIREARM,M,F,181
2014,JOHNSON,FIREARM,M,Y,344
2014,JOHNSON,MUZZLE,F,A,28
2014,JOHNSON,MUZZLE,F,F,10
2014,JOHNSON,MUZZLE,M,A,9
2014,JOHNSON,MUZZLE,M,F,3
2014,JOHNSON,MUZZLE,M,Y,9
2014,JOHNSON,YOUTH,F,A,15
2014,JOHNSON,YOUTH,F,F,2
2014,JOHNSON,YOUTH,M,A,8
2014,JOHNSON,YOUTH,M,F,2
2014,JOHNSON,YOUTH,M,Y,21
2014,KANE,ARCHERY,F,A,132
2014,KANE,ARCHERY,F,F,16
2014,KANE,ARCHERY,M,A,97
2014,KANE,ARCHERY,M,F,31
2014,KANE,ARCHERY,M,Y,65
2014,KANE,CWD,F,A,13
2014,KANE,CWD,F,F,2
2014,KANE,CWD,M,A,1
2014,KANE,CWD,M,F,4
2014,KANE,CWD,M,Y,4
2014,KANE,FIREARM,F,A,19
2014,KANE,FIREARM,F,F,2
2014,KANE,FIREARM,M,A,7
2014,KANE,FIREARM,M,F,5
2014,KANE,FIREARM,M,Y,10
2014,KANE,MUZZLE,M,Y,1
2014,KANE,YOUTH,M,A,1
2014,KANKAKEE,ARCHERY,F,A,138
2014,KANKAKEE,ARCHERY,F,F,20
2014,KANKAKEE,ARCHERY,M,A,60
2014,KANKAKEE,ARCHERY,M,F,21
2014,KANKAKEE,ARCHERY,M,Y,69
2014,KANKAKEE,FIREARM,F,A,55
2014,KANKAKEE,FIREARM,F,F,10
2014,KANKAKEE,FIREARM,M,A,52
2014,KANKAKEE,FIREARM,M,F,20
2014,KANKAKEE,FIREARM,M,Y,49
2014,KANKAKEE,MUZZLE,F,A,4
2014,KANKAKEE,MUZZLE,M,A,1
2014,KANKAKEE,MUZZLE,M,F,3
2014,KANKAKEE,MUZZLE,M,Y,4
2014,KANKAKEE,YOUTH,F,A,1
2014,KANKAKEE,YOUTH,M,A,1
2014,KANKAKEE,YOUTH,M,F,1
2014,KANKAKEE,YOUTH,M,Y,6
2014,KENDALL,ARCHERY,F,A,61
2014,KENDALL,ARCHERY,F,F,12
2014,KENDALL,ARCHERY,M,A,39
2014,KENDALL,ARCHERY,M,F,10
2014,KENDALL,ARCHERY,M,Y,42
2014,KENDALL,CWD,F,A,22
2014,KENDALL,CWD,F,F,1
2014,KENDALL,CWD,M,A,4
2014,KENDALL,CWD,M,F,8
2014,KENDALL,CWD,M,Y,2
2014,KENDALL,FIREARM,F,A,37
2014,KENDALL,FIREARM,F,F,3
2014,KENDALL,FIREARM,M,A,23
2014,KENDALL,FIREARM,M,F,8
2014,KENDALL,FIREARM,M,Y,13
2014,KENDALL,MUZZLE,F,A,2
2014,KENDALL,MUZZLE,M,A,2
2014,KENDALL,MUZZLE,M,F,1
2014,KENDALL,YOUTH,F,A,1
2014,KENDALL,YOUTH,M,Y,1
2014,KNOX,ARCHERY,F,A,363
2014,KNOX,ARCHERY,F,F,88
2014,KNOX,ARCHERY,M,A,253
2014,KNOX,ARCHERY,M,F,95
2014,KNOX,ARCHERY,M,Y,174
2014,KNOX,FIREARM,F,A,440
2014,KNOX,FIREARM,F,F,85
2014,KNOX,FIREARM,M,A,294
2014,KNOX,FIREARM,M,F,151
2014,KNOX,FIREARM,M,Y,201
2014,KNOX,LATEWINTER,F,A,132
2014,KNOX,LATEWINTER,F,F,33
2014,KNOX,LATEWINTER,M,A,9
2014,KNOX,LATEWINTER,M,F,34
2014,KNOX,LATEWINTER,M,Y,8
2014,KNOX,MUZZLE,F,A,20
2014,KNOX,MUZZLE,F,F,3
2014,KNOX,MUZZLE,M,A,7
2014,KNOX,MUZZLE,M,F,7
2014,KNOX,MUZZLE,M,Y,9
2014,KNOX,YOUTH,F,A,21
2014,KNOX,YOUTH,F,F,4
2014,KNOX,YOUTH,M,A,8
2014,KNOX,YOUTH,M,F,8
2014,KNOX,YOUTH,M,Y,15
2014,LAKE,ARCHERY,F,A,162
2014,LAKE,ARCHERY,F,F,10
2014,LAKE,ARCHERY,M,A,158
2014,LAKE,ARCHERY,M,F,23
2014,LAKE,ARCHERY,M,Y,107
2014,LAKE,FIREARM,F,A,1
2014,LAKE,FIREARM,M,Y,2
2014,LASALLE,ARCHERY,F,A,273
2014,LASALLE,ARCHERY,F,F,50
2014,LASALLE,ARCHERY,M,A,151
2014,LASALLE,ARCHERY,M,F,80
2014,LASALLE,ARCHERY,M,Y,199
2014,LASALLE,CWD,F,A,70
2014,LASALLE,CWD,F,F,16
2014,LASALLE,CWD,M,A,12
2014,LASALLE,CWD,M,F,23
2014,LASALLE,CWD,M,Y,19
2014,LASALLE,FIREARM,F,A,264
2014,LASALLE,FIREARM,F,F,91
2014,LASALLE,FIREARM,M,A,137
2014,LASALLE,FIREARM,M,F,104
2014,LASALLE,FIREARM,M,Y,198
2014,LASALLE,MUZZLE,F,A,11
2014,LASALLE,MUZZLE,F,F,3
2014,LASALLE,MUZZLE,M,A,12
2014,LASALLE,MUZZLE,M,F,2
2014,LASALLE,MUZZLE,M,Y,8
2014,LASALLE,YOUTH,F,A,10
2014,LASALLE,YOUTH,F,F,1
2014,LASALLE,YOUTH,M,A,3
2014,LASALLE,YOUTH,M,F,1
2014,LASALLE,YOUTH,M,Y,9
2014,LAWRENCE,ARCHERY,F,A,183
2014,LAWRENCE,ARCHERY,F,F,42
2014,LAWRENCE,ARCHERY,M,A,115
2014,LAWRENCE,ARCHERY,M,F,42
2014,LAWRENCE,ARCHERY,M,Y,86
2014,LAWRENCE,FIREARM,F,A,226
2014,LAWRENCE,FIREARM,F,F,38
2014,LAWRENCE,FIREARM,M,A,134
2014,LAWRENCE,FIREARM,M,F,59
2014,LAWRENCE,FIREARM,M,Y,101
2014,LAWRENCE,MUZZLE,F,A,11
2014,LAWRENCE,MUZZLE,F,F,1
2014,LAWRENCE,MUZZLE,M,A,9
2014,LAWRENCE,MUZZLE,M,F,1
2014,LAWRENCE,MUZZLE,M,Y,5
2014,LAWRENCE,YOUTH,F,A,10
2014,LAWRENCE,YOUTH,F,F,1
2014,LAWRENCE,YOUTH,M,A,4
2014,LAWRENCE,YOUTH,M,F,2
2014,LAWRENCE,YOUTH,M,Y,5
2014,LEE,ARCHERY,F,A,178
2014,LEE,ARCHERY,F,F,33
2014,LEE,ARCHERY,M,A,100
2014,LEE,ARCHERY,M,F,54
2014,LEE,ARCHERY,M,Y,81
2014,LEE,FIREARM,F,A,221
2014,LEE,FIREARM,F,F,30
2014,LEE,FIREARM,M,A,108
2014,LEE,FIREARM,M,F,75
2014,LEE,FIREARM,M,Y,106
2014,LEE,LATEWINTER,F,A,63
2014,LEE,LATEWINTER,F,F,16
2014,LEE,LATEWINTER,M,A,1
2014,LEE,LATEWINTER,M,F,18
2014,LEE,MUZZLE,F,A,7
2014,LEE,MUZZLE,F,F,1
2014,LEE,MUZZLE,M,A,4
2014,LEE,MUZZLE,M,F,2
2014,LEE,MUZZLE,M,Y,2
2014,LEE,YOUTH,F,A,12
2014,LEE,YOUTH,F,F,1
2014,LEE,YOUTH,M,Y,4
2014,LIVINGSTON,ARCHERY,F,A,97
2014,LIVINGSTON,ARCHERY,F,F,17
2014,LIVINGSTON,ARCHERY,M,A,52
2014,LIVINGSTON,ARCHERY,M,F,24
2014,LIVINGSTON,ARCHERY,M,Y,46
2014,LIVINGSTON,FIREARM,F,A,160
2014,LIVINGSTON,FIREARM,F,F,36
2014,LIVINGSTON,FIREARM,M,A,99
2014,LIVINGSTON,FIREARM,M,F,70
2014,LIVINGSTON,FIREARM,M,Y,79
2014,LIVINGSTON,MUZZLE,F,A,9
2014,LIVINGSTON,MUZZLE,F,F,1
2014,LIVINGSTON,MUZZLE,M,A,4
2014,LIVINGSTON,MUZZLE,M,F,3
2014,LIVINGSTON,MUZZLE,M,Y,2
2014,LIVINGSTON,YOUTH,F,A,2
2014,LIVINGSTON,YOUTH,F,F,1
2014,LIVINGSTON,YOUTH,M,A,2
2014,LIVINGSTON,YOUTH,M,F,2
2014,LIVINGSTON,YOUTH,M,Y,4
2014,LOGAN,ARCHERY,F,A,97
2014,LOGAN,ARCHERY,F,F,16
2014,LOGAN,ARCHERY,M,A,65
2014,LOGAN,ARCHERY,M,F,22
2014,LOGAN,ARCHERY,M,Y,55
2014,LOGAN,FIREARM,F,A,115
2014,LOGAN,FIREARM,F,F,23
2014,LOGAN,FIREARM,M,A,110
2014,LOGAN,FIREARM,M,F,40
2014,LOGAN,FIREARM,M,Y,62
2014,LOGAN,MUZZLE,F,A,11
2014,LOGAN,MUZZLE,F,F,3
2014,LOGAN,MUZZLE,M,A,3
2014,LOGAN,MUZZLE,M,F,5
2014,LOGAN,MUZZLE,M,Y,2
2014,LOGAN,YOUTH,F,A,9
2014,LOGAN,YOUTH,F,F,1
2014,LOGAN,YOUTH,M,A,4
2014,LOGAN,YOUTH,M,F,4
2014,LOGAN,YOUTH,M,Y,10
2014,MACON,ARCHERY,F,A,211
2014,MACON,ARCHERY,F,F,33
2014,MACON,ARCHERY,M,A,101
2014,MACON,ARCHERY,M,F,52
2014,MACON,ARCHERY,M,Y,82
2014,MACON,FIREARM,F,A,88
2014,MACON,FIREARM,F,F,11
2014,MACON,FIREARM,M,A,54
2014,MACON,FIREARM,M,F,32
2014,MACON,FIREARM,M,Y,58
2014,MACON,MUZZLE,F,A,5
2014,MACON,MUZZLE,F,F,2
2014,MACON,MUZZLE,M,A,6
2014,MACON,MUZZLE,M,F,1
2014,MACON,MUZZLE,M,Y,6
2014,MACON,YOUTH,F,A,10
2014,MACON,YOUTH,M,A,1
2014,MACON,YOUTH,M,F,3
2014,MACON,YOUTH,M,Y,5
2014,MACOUPIN,ARCHERY,F,A,316
2014,MACOUPIN,ARCHERY,F,F,58
2014,MACOUPIN,ARCHERY,M,A,222
2014,MACOUPIN,ARCHERY,M,F,68
2014,MACOUPIN,ARCHERY,M,Y,157
2014,MACOUPIN,FIREARM,F,A,407
2014,MACOUPIN,FIREARM,F,F,99
2014,MACOUPIN,FIREARM,M,A,307
2014,MACOUPIN,FIREARM,M,F,163
2014,MACOUPIN,FIREARM,M,Y,226
2014,MACOUPIN,LATEWINTER,F,A,98
2014,MACOUPIN,LATEWINTER,F,F,18
2014,MACOUPIN,LATEWINTER,M,F,29
2014,MACOUPIN,MUZZLE,F,A,27
2014,MACOUPIN,MUZZLE,F,F,3
2014,MACOUPIN,MUZZLE,M,A,10
2014,MACOUPIN,MUZZLE,M,F,8
2014,MACOUPIN,MUZZLE,M,Y,6
2014,MACOUPIN,YOUTH,F,A,24
2014,MACOUPIN,YOUTH,F,F,6
2014,MACOUPIN,YOUTH,M,A,3
2014,MACOUPIN,YOUTH,M,F,6
2014,MACOUPIN,YOUTH,M,Y,21
2014,MADISON,ARCHERY,F,A,375
2014,MADISON,ARCHERY,F,F,66
2014,MADISON,ARCHERY,M,A,177
2014,MADISON,ARCHERY,M,F,80
2014,MADISON,ARCHERY,M,Y,156
2014,MADISON,FIREARM,F,A,232
2014,MADISON,FIREARM,F,F,56
2014,MADISON,FIREARM,M,A,104
2014,MADISON,FIREARM,M,F,74
2014,MADISON,FIREARM,M,Y,128
2014,MADISON,LATEWINTER,F,A,73
2014,MADISON,LATEWINTER,F,F,15
2014,MADISON,LATEWINTER,M,A,1
2014,MADISON,LATEWINTER,M,F,18
2014,MADISON,LATEWINTER,M,Y,1
2014,MADISON,MUZZLE,F,A,12
2014,MADISON,MUZZLE,F,F,3
2014,MADISON,MUZZLE,M,A,4
2014,MADISON,MUZZLE,M,F,4
2014,MADISON,MUZZLE,M,Y,3
2014,MADISON,YOUTH,F,A,6
2014,MADISON,YOUTH,F,F,4
2014,MADISON,YOUTH,M,A,2
2014,MADISON,YOUTH,M,F,5
2014,MADISON,YOUTH,M,Y,3
2014,MARION,ARCHERY,F,A,358
2014,MARION,ARCHERY,F,F,83
2014,MARION,ARCHERY,M,A,246
2014,MARION,ARCHERY,M,F,80
2014,MARION,ARCHERY,M,Y,197
2014,MARION,FIREARM,F,A,475
2014,MARION,FIREARM,F,F,101
2014,MARION,FIREARM,M,A,381
2014,MARION,FIREARM,M,F,153
2014,MARION,FIREARM,M,Y,249
2014,MARION,LATEWINTER,F,A,121
2014,MARION,LATEWINTER,F,F,41
2014,MARION,LATEWINTER,M,A,1
2014,MARION,LATEWINTER,M,F,24
2014,MARION,LATEWINTER,M,Y,2
2014,MARION,MUZZLE,F,A,27
2014,MARION,MUZZLE,F,F,10
2014,MARION,MUZZLE,M,A,18
2014,MARION,MUZZLE,M,F,6
2014,MARION,MUZZLE,M,Y,4
2014,MARION,YOUTH,F,A,21
2014,MARION,YOUTH,F,F,6
2014,MARION,YOUTH,M,A,6
2014,MARION,YOUTH,M,F,13
2014,MARION,YOUTH,M,Y,14
2014,MARSHALL,ARCHERY,F,A,127
2014,MARSHALL,ARCHERY,F,F,18
2014,MARSHALL,ARCHERY,M,A,91
2014,MARSHALL,ARCHERY,M,F,29
2014,MARSHALL,ARCHERY,M,Y,62
2014,MARSHALL,FIREARM,F,A,204
2014,MARSHALL,FIREARM,F,F,53
2014,MARSHALL,FIREARM,M,A,117
2014,MARSHALL,FIREARM,M,F,62
2014,MARSHALL,FIREARM,M,Y,125
2014,MARSHALL,LATEWINTER,F,A,50
2014,MARSHALL,LATEWINTER,F,F,7
2014,MARSHALL,LATEWINTER,M,F,18
2014,MARSHALL,LATEWINTER,M,Y,1
2014,MARSHALL,MUZZLE,F,A,8
2014,MARSHALL,MUZZLE,M,A,5
2014,MARSHALL,MUZZLE,M,F,1
2014,MARSHALL,MUZZLE,M,Y,1
2014,MARSHALL,YOUTH,F,A,8
2014,MARSHALL,YOUTH,F,F,4
2014,MARSHALL,YOUTH,M,A,3
2014,MARSHALL,YOUTH,M,F,3
2014,MARSHALL,YOUTH,M,Y,3
2014,MASON,ARCHERY,F,A,126
2014,MASON,ARCHERY,F,F,26
2014,MASON,ARCHERY,M,A,73
2014,MASON,ARCHERY,M,F,26
2014,MASON,ARCHERY,M,Y,80
2014,MASON,FIREARM,F,A,127
2014,MASON,FIREARM,F,F,38
2014,MASON,FIREARM,M,A,106
2014,MASON,FIREARM,M,F,46
2014,MASON,FIREARM,M,Y,94
2014,MASON,MUZZLE,F,A,9
2014,MASON,MUZZLE,F,F,2
2014,MASON,MUZZLE,M,A,5
2014,MASON,MUZZLE,M,Y,4
2014,MASON,YOUTH,F,A,5
2014,MASON,YOUTH,M,A,2
2014,MASON,YOUTH,M,F,3
2014,MASON,YOUTH,M,Y,5
2014,MASSAC,ARCHERY,F,A,176
2014,MASSAC,ARCHERY,F,F,32
2014,MASSAC,ARCHERY,M,A,116
2014,MASSAC,ARCHERY,M,F,20
2014,MASSAC,ARCHERY,M,Y,51
2014,MASSAC,FIREARM,F,A,225
2014,MASSAC,FIREARM,F,F,45
2014,MASSAC,FIREARM,M,A,153
2014,MASSAC,FIREARM,M,F,37
2014,MASSAC,FIREARM,M,Y,97
2014,MASSAC,MUZZLE,F,A,9
2014,MASSAC,MUZZLE,F,F,3
2014,MASSAC,MUZZLE,M,A,9
2014,MASSAC,MUZZLE,M,F,4
2014,MASSAC,MUZZLE,M,Y,4
2014,MASSAC,YOUTH,F,A,1
2014,MASSAC,YOUTH,F,F,2
2014,MASSAC,YOUTH,M,A,6
2014,MASSAC,YOUTH,M,F,2
2014,MASSAC,YOUTH,M,Y,6
2014,MCDONOUGH,ARCHERY,F,A,173
2014,MCDONOUGH,ARCHERY,F,F,41
2014,MCDONOUGH,ARCHERY,M,A,136
2014,MCDONOUGH,ARCHERY,M,F,46
2014,MCDONOUGH,ARCHERY,M,Y,65
2014,MCDONOUGH,FIREARM,F,A,279
2014,MCDONOUGH,FIREARM,F,F,91
2014,MCDONOUGH,FIREARM,M,A,183
2014,MCDONOUGH,FIREARM,M,F,88
2014,MCDONOUGH,FIREARM,M,Y,124
2014,MCDONOUGH,LATEWINTER,F,A,56
2014,MCDONOUGH,LATEWINTER,F,F,22
2014,MCDONOUGH,LATEWINTER,M,A,2
2014,MCDONOUGH,LATEWINTER,M,F,21
2014,MCDONOUGH,LATEWINTER,M,Y,2
2014,MCDONOUGH,MUZZLE,F,A,18
2014,MCDONOUGH,MUZZLE,F,F,4
2014,MCDONOUGH,MUZZLE,M,A,7
2014,MCDONOUGH,MUZZLE,M,F,3
2014,MCDONOUGH,MUZZLE,M,Y,3
2014,MCDONOUGH,YOUTH,F,A,9
2014,MCDONOUGH,YOUTH,F,F,3
2014,MCDONOUGH,YOUTH,M,A,2
2014,MCDONOUGH,YOUTH,M,F,1
2014,MCDONOUGH,YOUTH,M,Y,5
2014,MCHENRY,ARCHERY,F,A,160
2014,MCHENRY,ARCHERY,F,F,29
2014,MCHENRY,ARCHERY,M,A,121
2014,MCHENRY,ARCHERY,M,F,55
2014,MCHENRY,ARCHERY,M,Y,161
2014,MCHENRY,CWD,F,A,56
2014,MCHENRY,CWD,F,F,9
2014,MCHENRY,CWD,M,A,15
2014,MCHENRY,CWD,M,F,10
2014,MCHENRY,CWD,M,Y,17
2014,MCHENRY,FIREARM,F,A,96
2014,MCHENRY,FIREARM,F,F,19
2014,MCHENRY,FIREARM,M,A,68
2014,MCHENRY,FIREARM,M,F,37
2014,MCHENRY,FIREARM,M,Y,89
2014,MCHENRY,MUZZLE,F,A,3
2014,MCHENRY,MUZZLE,F,F,1
2014,MCHENRY,MUZZLE,M,A,2
2014,MCHENRY,MUZZLE,M,F,1
2014,MCHENRY,MUZZLE,M,Y,3
2014,MCHENRY,YOUTH,F,A,1
2014,MCHENRY,YOUTH,F,F,1
2014,MCHENRY,YOUTH,M,A,2
2014,MCHENRY,YOUTH,M,Y,4
2014,MCLEAN,ARCHERY,F,A,207
2014,MCLEAN,ARCHERY,F,F,32
2014,MCLEAN,ARCHERY,M,A,120
2014,MCLEAN,ARCHERY,M,F,57
2014,MCLEAN,ARCHERY,M,Y,88
2014,MCLEAN,FIREARM,F,A,199
2014,MCLEAN,FIREARM,F,F,35
2014,MCLEAN,FIREARM,M,A,161
2014,MCLEAN,FIREARM,M,F,68
2014,MCLEAN,FIREARM,M,Y,87
2014,MCLEAN,LATEWINTER,F,A,43
2014,MCLEAN,LATEWINTER,F,F,5
2014,MCLEAN,LATEWINTER,M,A,2
2014,MCLEAN,LATEWINTER,M,F,19
2014,MCLEAN,LATEWINTER,M,Y,1
2014,MCLEAN,MUZZLE,F,A,13
2014,MCLEAN,MUZZLE,F,F,3
2014,MCLEAN,MUZZLE,M,A,7
2014,MCLEAN,MUZZLE,M,F,3
2014,MCLEAN,MUZZLE,M,Y,2
2014,MCLEAN,YOUTH,F,A,9
2014,MCLEAN,YOUTH,F,F,3
2014,MCLEAN,YOUTH,M,A,3
2014,MCLEAN,YOUTH,M,F,7
2014,MCLEAN,YOUTH,M,Y,5
2014,MENARD,ARCHERY,F,A,124
2014,MENARD,ARCHERY,F,F,12
2014,MENARD,ARCHERY,M,A,99
2014,MENARD,ARCHERY,M,F,23
2014,MENARD,ARCHERY,M,Y,53
2014,MENARD,FIREARM,F,A,114
2014,MENARD,FIREARM,F,F,20
2014,MENARD,FIREARM,M,A,91
2014,MENARD,FIREARM,M,F,58
2014,MENARD,FIREARM,M,Y,49
2014,MENARD,MUZZLE,F,A,9
2014,MENARD,MUZZLE,F,F,1
2014,MENARD,MUZZLE,M,A,2
2014,MENARD,MUZZLE,M,F,2
2014,MENARD,MUZZLE,M,Y,1
2014,MENARD,YOUTH,F,A,7
2014,MENARD,YOUTH,F,F,1
2014,MENARD,YOUTH,M,A,2
2014,MENARD,YOUTH,M,Y,2
2014,MERCER,ARCHERY,F,A,157
2014,MERCER,ARCHERY,F,F,31
2014,MERCER,ARCHERY,M,A,104
2014,MERCER,ARCHERY,M,F,36
2014,MERCER,ARCHERY,M,Y,90
2014,MERCER,FIREARM,F,A,282
2014,MERCER,FIREARM,F,F,62
2014,MERCER,FIREARM,M,A,158
2014,MERCER,FIREARM,M,F,105
2014,MERCER,FIREARM,M,Y,132
2014,MERCER,LATEWINTER,F,A,96
2014,MERCER,LATEWINTER,F,F,22
2014,MERCER,LATEWINTER,M,F,21
2014,MERCER,LATEWINTER,M,Y,1
2014,MERCER,MUZZLE,F,A,11
2014,MERCER,MUZZLE,F,F,2
2014,MERCER,MUZZLE,M,A,11
2014,MERCER,MUZZLE,M,F,2
2014,MERCER,MUZZLE,M,Y,1
2014,MERCER,YOUTH,F,A,15
2014,MERCER,YOUTH,F,F,3
2014,MERCER,YOUTH,M,A,2
2014,MERCER,YOUTH,M,F,4
2014,MERCER,YOUTH,M,Y,10
2014,MONROE,ARCHERY,F,A,142
2014,MONROE,ARCHERY,F,F,22
2014,MONROE,ARCHERY,M,A,75
2014,MONROE,ARCHERY,M,F,43
2014,MONROE,ARCHERY,M,Y,91
2014,MONROE,FIREARM,F,A,223
2014,MONROE,FIREARM,F,F,39
2014,MONROE,FIREARM,M,A,227
2014,MONROE,FIREARM,M,F,91
2014,MONROE,FIREARM,M,Y,158
2014,MONROE,LATEWINTER,F,A,31
2014,MONROE,LATEWINTER,F,F,10
2014,MONROE,LATEWINTER,M,F,16
2014,MONROE,LATEWINTER,M,Y,2
2014,MONROE,MUZZLE,F,A,9
2014,MONROE,MUZZLE,F,F,3
2014,MONROE,MUZZLE,M,A,2
2014,MONROE,MUZZLE,M,F,2
2014,MONROE,MUZZLE,M,Y,4
2014,MONROE,YOUTH,F,A,11
2014,MONROE,YOUTH,F,F,5
2014,MONROE,YOUTH,M,A,5
2014,MONROE,YOUTH,M,F,1
2014,MONROE,YOUTH,M,Y,8
2014,MONTGOMERY,ARCHERY,F,A,225
2014,MONTGOMERY,ARCHERY,F,F,42
2014,MONTGOMERY,ARCHERY,M,A,121
2014,MONTGOMERY,ARCHERY,M,F,55
2014,MONTGOMERY,ARCHERY,M,Y,123
2014,MONTGOMERY,FIREARM,F,A,286
2014,MONTGOMERY,FIREARM,F,F,77
2014,MONTGOMERY,FIREARM,M,A,194
2014,MONTGOMERY,FIREARM,M,F,123
2014,MONTGOMERY,FIREARM,M,Y,183
2014,MONTGOMERY,LATEWINTER,F,A,47
2014,MONTGOMERY,LATEWINTER,F,F,6
2014,MONTGOMERY,LATEWINTER,M,A,5
2014,MONTGOMERY,LATEWINTER,M,F,14
2014,MONTGOMERY,MUZZLE,F,A,8
2014,MONTGOMERY,MUZZLE,F,F,2
2014,MONTGOMERY,MUZZLE,M,A,5
2014,MONTGOMERY,MUZZLE,M,F,3
2014,MONTGOMERY,MUZZLE,M,Y,3
2014,MONTGOMERY,YOUTH,F,A,10
2014,MONTGOMERY,YOUTH,F,F,3
2014,MONTGOMERY,YOUTH,M,A,3
2014,MONTGOMERY,YOUTH,M,F,1
2014,MONTGOMERY,YOUTH,M,Y,8
2014,MORGAN,ARCHERY,F,A,183
2014,MORGAN,ARCHERY,F,F,35
2014,MORGAN,ARCHERY,M,A,133
2014,MORGAN,ARCHERY,M,F,44
2014,MORGAN,ARCHERY,M,Y,74
2014,MORGAN,FIREARM,F,A,257
2014,MORGAN,FIREARM,F,F,70
2014,MORGAN,FIREARM,M,A,173
2014,MORGAN,FIREARM,M,F,91
2014,MORGAN,FIREARM,M,Y,111
2014,MORGAN,MUZZLE,F,A,10
2014,MORGAN,MUZZLE,F,F,6
2014,MORGAN,MUZZLE,M,A,3
2014,MORGAN,MUZZLE,M,F,3
2014,MORGAN,MUZZLE,M,Y,3
2014,MORGAN,YOUTH,F,A,9
2014,MORGAN,YOUTH,F,F,3
2014,MORGAN,YOUTH,M,A,4
