"long","lat","group","order","region","subregion"
-90.16064453125,41.9347801208496,658,23621,"illinois","WHITESIDE"
-89.6850814819336,41.9347801208496,658,23622,"illinois","WHITESIDE"
-89.6335144042969,41.9290542602539,658,23623,"illinois","WHITESIDE"
-89.6335144042969,41.8946723937988,658,23624,"illinois","WHITESIDE"
-88.2641525268555,41.4649543762207,659,23626,"illinois","WILL"
-88.2756042480469,41.722785949707,659,23627,"illinois","WILL"
-88.0292358398438,41.722785949707,659,23628,"illinois","WILL"
-88.0349655151367,41.6654891967773,659,23629,"illinois","WILL"
-88.0349655151367,41.6425743103027,659,23630,"illinois","WILL"
-87.9203720092773,41.6425743103027,659,23631,"illinois","WILL"
-87.9146423339844,41.5623550415039,659,23632,"illinois","WILL"
-87.794319152832,41.5508995056152,659,23633,"illinois","WILL"
-87.794319152832,41.4649543762207,659,23634,"illinois","WILL"
-87.525032043457,41.4649543762207,659,23635,"illinois","WILL"
-87.525032043457,41.2930679321289,659,23636,"illinois","WILL"
-88.0235061645508,41.2873382568359,659,23637,"illinois","WILL"
-88.0235061645508,41.2013931274414,659,23638,"illinois","WILL"
-88.246955871582,41.2013931274414,659,23639,"illinois","WILL"
-88.2641525268555,41.4649543762207,659,23640,"illinois","WILL"
-89.0491027832031,37.6032218933105,660,23642,"illinois","WILLIAMSON"
-89.152229309082,37.6089515686035,660,23643,"illinois","WILLIAMSON"
-89.152229309082,37.8610496520996,660,23644,"illinois","WILLIAMSON"
-88.7110595703125,37.8667793273926,660,23645,"illinois","WILLIAMSON"
-88.7110595703125,37.6032218933105,660,23646,"illinois","WILLIAMSON"
-89.0491027832031,37.6032218933105,660,23647,"illinois","WILLIAMSON"
-89.3928756713867,42.2040710449219,661,23649,"illinois","WINNEBAGO"
-89.3928756713867,42.502010345459,661,23650,"illinois","WINNEBAGO"
-89.3756866455078,42.502010345459,661,23651,"illinois","WINNEBAGO"
-88.9402389526367,42.496280670166,661,23652,"illinois","WINNEBAGO"
-88.9402389526367,42.1582374572754,661,23653,"illinois","WINNEBAGO"
-89.1636962890625,42.1582374572754,661,23654,"illinois","WINNEBAGO"
-89.1636962890625,42.2040710449219,661,23655,"illinois","WINNEBAGO"
-89.3928756713867,42.2040710449219,661,23656,"illinois","WINNEBAGO"
-89.0433731079102,40.9263725280762,662,23658,"illinois","WOODFORD"
-88.9287796020508,40.9263725280762,662,23659,"illinois","WOODFORD"
-88.9345092773438,40.7487602233887,662,23660,"illinois","WOODFORD"
-88.9803466796875,40.7487602233887,662,23661,"illinois","WOODFORD"
-88.9860763549805,40.6570854187012,662,23662,"illinois","WOODFORD"
-89.0376434326172,40.6628150939941,662,23663,"illinois","WOODFORD"
-89.0376434326172,40.6227073669434,662,23664,"illinois","WOODFORD"
-89.1006622314453,40.6227073669434,662,23665,"illinois","WOODFORD"
-89.1006622314453,40.6055183410645,662,23666,"illinois","WOODFORD"
-89.1350402832031,40.6112480163574,662,23667,"illinois","WOODFORD"
-89.1407699584961,40.5883293151855,662,23668,"illinois","WOODFORD"
-89.2668228149414,40.5883293151855,662,23669,"illinois","WOODFORD"
-89.2668228149414,40.6055183410645,662,23670,"illinois","WOODFORD"
-89.3241195678711,40.6055183410645,662,23671,"illinois","WOODFORD"
-89.3298492431641,40.7487602233887,662,23672,"illinois","WOODFORD"
-89.5532989501953,40.7544898986816,662,23673,"illinois","WOODFORD"
-89.5532989501953,40.7774085998535,662,23674,"illinois","WOODFORD"
-89.5532989501953,40.8117828369141,662,23675,"illinois","WOODFORD"
-89.524658203125,40.8347015380859,662,23676,"illinois","WOODFORD"
-89.5074615478516,40.8805389404297,662,23677,"illinois","WOODFORD"
-89.4559020996094,40.9263725280762,662,23678,"illinois","WOODFORD"
-89.0433731079102,40.9263725280762,662,23679,"illinois","WOODFORD"
